,frame,predict
5057,25285,0
5058,25290,0
5059,25295,0
5060,25300,0
5061,25305,0
5062,25310,0
5063,25315,0
5064,25320,0
5065,25325,0
5066,25330,0
5067,25335,0
5068,25340,0
5069,25345,0
5070,25350,0
5071,25355,0
5072,25360,0
5073,25365,0
5074,25370,0
5075,25375,0
5076,25380,0
5077,25385,0
5078,25390,0
5079,25395,0
5080,25400,0
5081,25405,0
5082,25410,0
5083,25415,0
5084,25420,0
5085,25425,0
5086,25430,0
5087,25435,0
5088,25440,0
5089,25445,0
5090,25450,0
5091,25455,0
5092,25460,0
5093,25465,0
5094,25470,0
5095,25475,0
5096,25480,0
5097,25485,0
5098,25490,0
5099,25495,0
5100,25500,0
5101,25505,0
5102,25510,0
5103,25515,0
5104,25520,0
5105,25525,0
5106,25530,0
5107,25535,0
5108,25540,0
5109,25545,0
5110,25550,0
5111,25555,0
5112,25560,0
5113,25565,0
5114,25570,0
5115,25575,0
5116,25580,0
5117,25585,0
5118,25590,0
5119,25595,0
5120,25600,0
5121,25605,0
5122,25610,0
5123,25615,0
5124,25620,0
5125,25625,0
5126,25630,0
5127,25635,0
5128,25640,0
5129,25645,0
5130,25650,0
5131,25655,0
5132,25660,0
5133,25665,0
5134,25670,0
5135,25675,0
5136,25680,0
5137,25685,0
5138,25690,0
5139,25695,0
5140,25700,0
5141,25705,0
5142,25710,0
5143,25715,0
5144,25720,0
5145,25725,0
5146,25730,0
5147,25735,0
5148,25740,0
5149,25745,0
5150,25750,0
5151,25755,0
5152,25760,0
5153,25765,0
5154,25770,0
5155,25775,0
5156,25780,0
5157,25785,0
5158,25790,0
5159,25795,0
5160,25800,0
5161,25805,0
5162,25810,0
5163,25815,0
5164,25820,0
5165,25825,0
5166,25830,0
5167,25835,0
5168,25840,0
5169,25845,0
5170,25850,0
5171,25855,0
5172,25860,0
5173,25865,0
5174,25870,0
5175,25875,0
5176,25880,0
5177,25885,0
5178,25890,0
5179,25895,0
5180,25900,0
5181,25905,0
5182,25910,0
5183,25915,0
5184,25920,0
5185,25925,0
5186,25930,0
5187,25935,0
5188,25940,0
5189,25945,0
5190,25950,0
5191,25955,0
5192,25960,0
5193,25965,0
5194,25970,0
5195,25975,0
5196,25980,0
5197,25985,0
5198,25990,0
5199,25995,0
5200,26000,0
5201,26005,0
5202,26010,0
5203,26015,0
5204,26020,0
5205,26025,0
5206,26030,0
5207,26035,0
5208,26040,0
5209,26045,0
5210,26050,0
5211,26055,0
5212,26060,0
5213,26065,0
5214,26070,0
5215,26075,0
5216,26080,0
5217,26085,0
5218,26090,0
5219,26095,0
5220,26100,0
5221,26105,0
5222,26110,0
5223,26115,0
5224,26120,0
5225,26125,0
5226,26130,0
5227,26135,0
5228,26140,0
5229,26145,0
5230,26150,0
5231,26155,0
5232,26160,0
5233,26165,0
5234,26170,0
5235,26175,0
5236,26180,0
5237,26185,0
5238,26190,0
5239,26195,0
5240,26200,0
5241,26205,0
5242,26210,0
5243,26215,0
5244,26220,0
5245,26225,0
5246,26230,0
5247,26235,0
5248,26240,0
5249,26245,0
5250,26250,0
5251,26255,0
5252,26260,0
5253,26265,0
5254,26270,0
5255,26275,0
5256,26280,0
5257,26285,0
5258,26290,0
5259,26295,0
5260,26300,0
5261,26305,0
5262,26310,0
5263,26315,0
5264,26320,0
5265,26325,0
5266,26330,0
5267,26335,0
5268,26340,0
5269,26345,0
5270,26350,0
5271,26355,0
5272,26360,0
5273,26365,0
5274,26370,0
5275,26375,0
5276,26380,0
5277,26385,0
5278,26390,0
5279,26395,0
5280,26400,0
5281,26405,0
5282,26410,0
5283,26415,0
5284,26420,0
5285,26425,0
5286,26430,0
5287,26435,0
5288,26440,0
5289,26445,0
5290,26450,0
5291,26455,0
5292,26460,0
5293,26465,0
5294,26470,0
5295,26475,0
5296,26480,0
5297,26485,0
5298,26490,0
5299,26495,0
5300,26500,0
5301,26505,0
5302,26510,0
5303,26515,0
5304,26520,0
5305,26525,0
5306,26530,0
5307,26535,0
5308,26540,0
5309,26545,0
5310,26550,0
5311,26555,0
5312,26560,0
5313,26565,0
5314,26570,0
5315,26575,0
5316,26580,0
5317,26585,0
5318,26590,0
5319,26595,0
5320,26600,0
5321,26605,0
5322,26610,0
5323,26615,0
5324,26620,0
5325,26625,0
5326,26630,0
5327,26635,0
5328,26640,0
5329,26645,0
5330,26650,0
5331,26655,0
5332,26660,0
5333,26665,0
5334,26670,0
5335,26675,0
5336,26680,0
5337,26685,0
5338,26690,0
5339,26695,0
5340,26700,0
5341,26705,0
5342,26710,0
5343,26715,0
5344,26720,0
5345,26725,0
5346,26730,0
5347,26735,0
5348,26740,0
5349,26745,0
5350,26750,0
5351,26755,0
5352,26760,0
5353,26765,0
5354,26770,0
5355,26775,0
5356,26780,0
5357,26785,0
5358,26790,0
5359,26795,0
5360,26800,0
5361,26805,0
5362,26810,0
5363,26815,0
5364,26820,0
5365,26825,0
5366,26830,0
5367,26835,0
5368,26840,0
5369,26845,0
5370,26850,0
5371,26855,0
5372,26860,0
5373,26865,0
5374,26870,0
5375,26875,0
5376,26880,0
5377,26885,0
5378,26890,0
5379,26895,0
5380,26900,0
5381,26905,0
5382,26910,0
5383,26915,0
5384,26920,0
5385,26925,0
5386,26930,0
5387,26935,0
5388,26940,0
5389,26945,0
5390,26950,0
5391,26955,0
5392,26960,0
5393,26965,0
5394,26970,0
5395,26975,0
5396,26980,0
5397,26985,0
5398,26990,0
5399,26995,0
5400,27000,0
5401,27005,0
5402,27010,0
5403,27015,0
5404,27020,0
5405,27025,0
5406,27030,0
5407,27035,0
5408,27040,0
5409,27045,0
5410,27050,0
5411,27055,0
5412,27060,0
5413,27065,0
5414,27070,0
5415,27075,0
5416,27080,0
5417,27085,0
5418,27090,0
5419,27095,0
5420,27100,0
5421,27105,0
5422,27110,0
5423,27115,0
5424,27120,0
5425,27125,0
5426,27130,0
5427,27135,0
5428,27140,0
5429,27145,0
5430,27150,0
5431,27155,0
5432,27160,0
5433,27165,0
5434,27170,0
5435,27175,0
5436,27180,0
5437,27185,0
5438,27190,0
5439,27195,0
5440,27200,0
5441,27205,0
5442,27210,0
5443,27215,0
5444,27220,0
5445,27225,0
5446,27230,0
5447,27235,0
5448,27240,0
5449,27245,0
5450,27250,0
5451,27255,0
5452,27260,0
5453,27265,0
5454,27270,0
5455,27275,0
5456,27280,0
5457,27285,0
5458,27290,0
5459,27295,0
5460,27300,0
5461,27305,0
5462,27310,0
5463,27315,0
5464,27320,0
5465,27325,0
5466,27330,0
5467,27335,0
5468,27340,0
5469,27345,0
5470,27350,0
5471,27355,0
5472,27360,0
5473,27365,0
5474,27370,0
5475,27375,0
5476,27380,0
5477,27385,0
5478,27390,0
5479,27395,0
5480,27400,0
5481,27405,0
5482,27410,0
5483,27415,0
5484,27420,0
5485,27425,0
5486,27430,0
5487,27435,0
5488,27440,0
5489,27445,0
5490,27450,0
5491,27455,0
5492,27460,0
5493,27465,0
5494,27470,0
5495,27475,0
5496,27480,0
5497,27485,0
5498,27490,0
5499,27495,0
5500,27500,0
5501,27505,0
5502,27510,0
5503,27515,0
5504,27520,0
5505,27525,0
5506,27530,0
5507,27535,0
5508,27540,0
5509,27545,0
5510,27550,0
5511,27555,0
5512,27560,0
5513,27565,0
5514,27570,0
5515,27575,0
5516,27580,0
5517,27585,0
5518,27590,0
5519,27595,0
5520,27600,0
5521,27605,0
5522,27610,0
5523,27615,0
5524,27620,0
5525,27625,0
5526,27630,0
5527,27635,0
5528,27640,0
5529,27645,0
5530,27650,0
5531,27655,0
5532,27660,0
5533,27665,0
5534,27670,0
5535,27675,0
5536,27680,0
5537,27685,0
5538,27690,0
5539,27695,0
5540,27700,0
5541,27705,0
5542,27710,0
5543,27715,0
5544,27720,0
5545,27725,0
5546,27730,0
5547,27735,0
5548,27740,0
5549,27745,0
5550,27750,0
5551,27755,0
5552,27760,0
5553,27765,0
5554,27770,0
5555,27775,1
5556,27780,1
5557,27785,0
5558,27790,1
5559,27795,0
5560,27800,0
5561,27805,0
5562,27810,0
5563,27815,0
5564,27820,0
5565,27825,0
5566,27830,0
5567,27835,0
5568,27840,0
5569,27845,0
5570,27850,0
5571,27855,0
5572,27860,0
5573,27865,0
5574,27870,0
5575,27875,0
5576,27880,0
5577,27885,0
5578,27890,0
5579,27895,0
5580,27900,0
5581,27905,0
5582,27910,0
5583,27915,0
5584,27920,0
5585,27925,0
5586,27930,0
5587,27935,0
5588,27940,0
5589,27945,0
5590,27950,0
5591,27955,0
5592,27960,0
5593,27965,0
5594,27970,0
5595,27975,0
5596,27980,0
5597,27985,0
5598,27990,0
5599,27995,0
5600,28000,0
5601,28005,0
5602,28010,0
5603,28015,0
5604,28020,0
5605,28025,0
5606,28030,0
5607,28035,0
5608,28040,0
5609,28045,0
5610,28050,0
5611,28055,0
5612,28060,0
5613,28065,0
5614,28070,0
5615,28075,0
5616,28080,0
5617,28085,0
5618,28090,0
5619,28095,0
5620,28100,0
5621,28105,0
5622,28110,0
5623,28115,0
5624,28120,0
5625,28125,0
5626,28130,0
5627,28135,0
5628,28140,0
5629,28145,0
5630,28150,0
5631,28155,0
5632,28160,0
5633,28165,0
5634,28170,0
5635,28175,0
5636,28180,0
5637,28185,0
5638,28190,0
5639,28195,0
5640,28200,0
5641,28205,0
5642,28210,0
5643,28215,0
5644,28220,0
5645,28225,0
5646,28230,0
5647,28235,0
5648,28240,0
5649,28245,0
5650,28250,0
5651,28255,0
5652,28260,0
5653,28265,0
5654,28270,0
5655,28275,0
5656,28280,0
5657,28285,0
5658,28290,0
5659,28295,0
5660,28300,0
5661,28305,0
5662,28310,0
5663,28315,0
5664,28320,0
5665,28325,0
5666,28330,0
5667,28335,0
5668,28340,0
5669,28345,0
5670,28350,0
5671,28355,0
5672,28360,0
5673,28365,0
5674,28370,0
5675,28375,0
5676,28380,0
5677,28385,0
5678,28390,0
5679,28395,0
5680,28400,0
5681,28405,0
5682,28410,0
5683,28415,0
5684,28420,0
5685,28425,0
5686,28430,0
5687,28435,0
5688,28440,0
5689,28445,0
5690,28450,0
5691,28455,0
5692,28460,0
5693,28465,0
5694,28470,0
5695,28475,0
5696,28480,0
5697,28485,0
5698,28490,0
5699,28495,0
5700,28500,0
5701,28505,0
5702,28510,0
5703,28515,0
5704,28520,0
5705,28525,0
5706,28530,0
5707,28535,0
5708,28540,0
5709,28545,0
5710,28550,0
5711,28555,0
5712,28560,0
5713,28565,0
5714,28570,0
5715,28575,0
5716,28580,0
5717,28585,0
5718,28590,0
5719,28595,0
5720,28600,0
5721,28605,0
5722,28610,0
5723,28615,0
5724,28620,0
5725,28625,0
5726,28630,0
5727,28635,0
5728,28640,0
5729,28645,0
5730,28650,0
5731,28655,0
5732,28660,0
5733,28665,0
5734,28670,0
5735,28675,0
5736,28680,0
5737,28685,0
5738,28690,0
5739,28695,0
5740,28700,0
5741,28705,0
5742,28710,0
5743,28715,0
5744,28720,0
5745,28725,0
5746,28730,0
5747,28735,0
5748,28740,0
5749,28745,0
5750,28750,0
5751,28755,0
5752,28760,0
5753,28765,0
5754,28770,0
5755,28775,0
5756,28780,0
5757,28785,0
5758,28790,0
5759,28795,0
5760,28800,0
5761,28805,0
5762,28810,0
5763,28815,0
5764,28820,0
5765,28825,0
5766,28830,0
5767,28835,0
5768,28840,0
5769,28845,0
5770,28850,0
5771,28855,0
5772,28860,0
5773,28865,0
5774,28870,0
5775,28875,0
5776,28880,0
5777,28885,0
5778,28890,0
5779,28895,0
5780,28900,0
5781,28905,0
5782,28910,0
5783,28915,0
5784,28920,0
5785,28925,0
5786,28930,0
5787,28935,0
5788,28940,0
5789,28945,0
5790,28950,0
5791,28955,0
5792,28960,0
5793,28965,0
5794,28970,0
5795,28975,0
5796,28980,0
5797,28985,0
5798,28990,0
5799,28995,0
5800,29000,0
5801,29005,0
5802,29010,0
5803,29015,0
5804,29020,0
5805,29025,0
5806,29030,0
5807,29035,0
5808,29040,0
5809,29045,0
5810,29050,0
5811,29055,0
5812,29060,0
5813,29065,0
5814,29070,0
5815,29075,0
5816,29080,0
5817,29085,0
5818,29090,0
5819,29095,0
5820,29100,0
5821,29105,0
5822,29110,0
5823,29115,0
5824,29120,0
5825,29125,0
5826,29130,0
5827,29135,0
5828,29140,0
5829,29145,0
5830,29150,0
5831,29155,0
5832,29160,0
5833,29165,0
5834,29170,0
5835,29175,0
5836,29180,0
5837,29185,0
5838,29190,0
5839,29195,0
5840,29200,0
5841,29205,0
5842,29210,0
5843,29215,0
5844,29220,0
5845,29225,0
5846,29230,0
5847,29235,0
5848,29240,0
5849,29245,0
5850,29250,0
5851,29255,0
5852,29260,0
5853,29265,0
5854,29270,0
5855,29275,0
5856,29280,0
5857,29285,0
5858,29290,0
5859,29295,0
5860,29300,0
5861,29305,0
5862,29310,0
5863,29315,0
5864,29320,0
5865,29325,0
5866,29330,0
5867,29335,0
5868,29340,0
5869,29345,0
5870,29350,0
5871,29355,0
5872,29360,0
5873,29365,0
5874,29370,0
5875,29375,0
5876,29380,0
5877,29385,0
5878,29390,0
5879,29395,0
5880,29400,0
5881,29405,0
5882,29410,0
5883,29415,0
5884,29420,0
5885,29425,0
5886,29430,0
5887,29435,0
5888,29440,0
5889,29445,0
5890,29450,0
5891,29455,0
5892,29460,0
5893,29465,0
5894,29470,0
5895,29475,0
5896,29480,0
5897,29485,0
5898,29490,0
5899,29495,0
5900,29500,0
5901,29505,0
5902,29510,0
5903,29515,0
5904,29520,0
5905,29525,0
5906,29530,0
5907,29535,0
5908,29540,0
5909,29545,0
5910,29550,0
5911,29555,0
5912,29560,0
5913,29565,0
5914,29570,0
5915,29575,0
5916,29580,0
5917,29585,0
5918,29590,0
5919,29595,0
5920,29600,0
5921,29605,0
5922,29610,0
5923,29615,0
5924,29620,0
5925,29625,0
5926,29630,0
5927,29635,0
5928,29640,0
5929,29645,0
5930,29650,0
5931,29655,0
5932,29660,0
5933,29665,0
5934,29670,0
5935,29675,0
5936,29680,0
5937,29685,0
5938,29690,0
5939,29695,0
5940,29700,0
5941,29705,0
5942,29710,0
5943,29715,0
5944,29720,0
5945,29725,0
5946,29730,0
5947,29735,0
5948,29740,0
5949,29745,0
5950,29750,0
5951,29755,0
5952,29760,0
5953,29765,0
5954,29770,0
5955,29775,0
5956,29780,0
5957,29785,0
5958,29790,0
5959,29795,0
5960,29800,0
5961,29805,0
5962,29810,0
5963,29815,0
5964,29820,0
5965,29825,0
5966,29830,0
5967,29835,0
5968,29840,0
5969,29845,0
5970,29850,0
5971,29855,0
5972,29860,0
5973,29865,0
5974,29870,0
5975,29875,0
5976,29880,0
5977,29885,0
5978,29890,0
5979,29895,0
5980,29900,0
5981,29905,0
5982,29910,0
5983,29915,0
5984,29920,0
5985,29925,0
5986,29930,0
5987,29935,0
5988,29940,0
5989,29945,0
5990,29950,0
5991,29955,0
5992,29960,0
5993,29965,0
5994,29970,0
5995,29975,0
5996,29980,0
5997,29985,0
5998,29990,0
5999,29995,0
6000,30000,0
6001,30005,0
6002,30010,0
6003,30015,0
6004,30020,0
6005,30025,0
6006,30030,0
6007,30035,0
6008,30040,0
6009,30045,0
6010,30050,0
6011,30055,0
6012,30060,0
6013,30065,0
6014,30070,0
6015,30075,0
6016,30080,0
6017,30085,0
6018,30090,0
6019,30095,0
6020,30100,0
6021,30105,0
6022,30110,0
6023,30115,0
6024,30120,0
6025,30125,0
6026,30130,0
6027,30135,0
6028,30140,0
6029,30145,0
6030,30150,0
6031,30155,0
6032,30160,0
6033,30165,0
6034,30170,0
6035,30175,0
6036,30180,0
6037,30185,0
6038,30190,0
6039,30195,0
6040,30200,0
6041,30205,0
6042,30210,0
6043,30215,0
6044,30220,0
6045,30225,0
6046,30230,0
6047,30235,0
6048,30240,0
6049,30245,0
6050,30250,0
6051,30255,0
6052,30260,0
6053,30265,0
6054,30270,0
6055,30275,0
6056,30280,0
6057,30285,0
6058,30290,0
6059,30295,0
6060,30300,0
6061,30305,0
6062,30310,0
6063,30315,0
6064,30320,0
6065,30325,0
6066,30330,0
6067,30335,0
6068,30340,0
6069,30345,0
6070,30350,0
6071,30355,0
6072,30360,0
6073,30365,0
6074,30370,0
6075,30375,0
6076,30380,0
6077,30385,0
6078,30390,0
6079,30395,0
6080,30400,0
6081,30405,0
6082,30410,0
6083,30415,0
6084,30420,0
6085,30425,0
6086,30430,0
6087,30435,0
6088,30440,0
6089,30445,0
6090,30450,0
6091,30455,0
6092,30460,0
6093,30465,0
6094,30470,0
6095,30475,0
6096,30480,0
6097,30485,0
6098,30490,0
6099,30495,0
6100,30500,0
6101,30505,0
6102,30510,0
6103,30515,0
6104,30520,0
6105,30525,0
6106,30530,0
6107,30535,0
6108,30540,0
6109,30545,0
6110,30550,0
6111,30555,0
6112,30560,0
6113,30565,0
6114,30570,0
6115,30575,0
6116,30580,0
6117,30585,0
6118,30590,0
6119,30595,0
6120,30600,0
6121,30605,0
6122,30610,0
6123,30615,0
6124,30620,0
6125,30625,0
6126,30630,0
6127,30635,0
6128,30640,0
6129,30645,0
6130,30650,0
6131,30655,0
6132,30660,0
6133,30665,0
6134,30670,0
6135,30675,0
6136,30680,0
6137,30685,0
6138,30690,0
6139,30695,0
6140,30700,0
6141,30705,0
6142,30710,0
6143,30715,0
6144,30720,0
6145,30725,0
6146,30730,0
6147,30735,0
6148,30740,0
6149,30745,0
6150,30750,0
6151,30755,0
6152,30760,0
6153,30765,0
6154,30770,0
6155,30775,0
6156,30780,0
6157,30785,0
6158,30790,0
6159,30795,0
6160,30800,0
6161,30805,0
6162,30810,0
6163,30815,0
6164,30820,0
6165,30825,0
6166,30830,0
6167,30835,0
6168,30840,0
6169,30845,0
6170,30850,0
6171,30855,0
6172,30860,0
6173,30865,0
6174,30870,0
6175,30875,0
6176,30880,0
6177,30885,0
6178,30890,0
6179,30895,0
6180,30900,0
6181,30905,0
6182,30910,0
6183,30915,0
6184,30920,0
6185,30925,0
6186,30930,0
6187,30935,0
6188,30940,0
6189,30945,0
6190,30950,0
6191,30955,0
6192,30960,0
6193,30965,0
6194,30970,0
6195,30975,0
6196,30980,0
6197,30985,0
6198,30990,0
6199,30995,0
6200,31000,0
6201,31005,0
6202,31010,0
6203,31015,0
6204,31020,0
6205,31025,0
6206,31030,0
6207,31035,0
6208,31040,0
6209,31045,0
6210,31050,0
6211,31055,0
6212,31060,0
6213,31065,0
6214,31070,0
6215,31075,0
6216,31080,0
6217,31085,0
6218,31090,0
6219,31095,0
6220,31100,0
6221,31105,0
6222,31110,0
6223,31115,0
6224,31120,0
6225,31125,0
6226,31130,0
6227,31135,0
6228,31140,0
6229,31145,0
6230,31150,0
6231,31155,0
6232,31160,0
6233,31165,0
6234,31170,0
6235,31175,0
6236,31180,0
6237,31185,0
6238,31190,0
6239,31195,0
6240,31200,0
6241,31205,0
6242,31210,0
6243,31215,0
6244,31220,0
6245,31225,0
6246,31230,0
6247,31235,0
6248,31240,0
6249,31245,0
6250,31250,0
6251,31255,0
6252,31260,0
6253,31265,0
6254,31270,0
6255,31275,0
6256,31280,0
6257,31285,0
6258,31290,0
6259,31295,0
6260,31300,0
6261,31305,0
6262,31310,0
6263,31315,0
6264,31320,0
6265,31325,0
6266,31330,0
6267,31335,0
6268,31340,0
6269,31345,0
6270,31350,0
6271,31355,0
6272,31360,0
6273,31365,0
6274,31370,0
6275,31375,0
6276,31380,0
6277,31385,0
6278,31390,0
6279,31395,0
6280,31400,0
6281,31405,0
6282,31410,0
6283,31415,0
6284,31420,0
6285,31425,0
6286,31430,0
6287,31435,0
6288,31440,0
6289,31445,0
6290,31450,0
6291,31455,0
6292,31460,0
6293,31465,0
6294,31470,0
6295,31475,0
6296,31480,0
6297,31485,0
6298,31490,0
6299,31495,0
6300,31500,0
6301,31505,0
6302,31510,0
6303,31515,0
6304,31520,0
6305,31525,0
6306,31530,0
6307,31535,0
6308,31540,0
6309,31545,0
6310,31550,0
6311,31555,0
6312,31560,0
6313,31565,0
6314,31570,0
6315,31575,0
6316,31580,0
6317,31585,0
6318,31590,0
6319,31595,0
6320,31600,0
6321,31605,0
6322,31610,0
6323,31615,0
6324,31620,0
6325,31625,0
6326,31630,0
6327,31635,0
6328,31640,0
6329,31645,0
6330,31650,0
6331,31655,0
6332,31660,0
6333,31665,0
6334,31670,0
6335,31675,0
6336,31680,0
6337,31685,0
6338,31690,0
6339,31695,0
6340,31700,0
6341,31705,0
6342,31710,0
6343,31715,0
6344,31720,0
6345,31725,0
6346,31730,0
6347,31735,0
6348,31740,0
6349,31745,0
6350,31750,0
6351,31755,0
6352,31760,0
6353,31765,0
6354,31770,0
6355,31775,0
6356,31780,0
6357,31785,0
6358,31790,0
6359,31795,0
6360,31800,0
6361,31805,0
6362,31810,0
6363,31815,0
6364,31820,0
6365,31825,0
6366,31830,0
6367,31835,0
6368,31840,0
6369,31845,0
6370,31850,0
6371,31855,0
6372,31860,0
6373,31865,0
6374,31870,0
6375,31875,0
6376,31880,0
6377,31885,0
6378,31890,0
6379,31895,0
6380,31900,0
6381,31905,0
6382,31910,0
6383,31915,0
6384,31920,0
6385,31925,0
6386,31930,0
6387,31935,0
6388,31940,0
6389,31945,0
6390,31950,0
6391,31955,0
6392,31960,0
6393,31965,0
6394,31970,0
6395,31975,0
6396,31980,0
6397,31985,0
6398,31990,0
6399,31995,0
6400,32000,0
6401,32005,0
6402,32010,0
6403,32015,0
6404,32020,0
6405,32025,0
6406,32030,0
6407,32035,0
6408,32040,0
6409,32045,0
6410,32050,0
6411,32055,0
6412,32060,0
6413,32065,0
6414,32070,0
6415,32075,0
6416,32080,0
6417,32085,0
6418,32090,0
6419,32095,0
6420,32100,0
6421,32105,0
6422,32110,0
6423,32115,0
6424,32120,0
6425,32125,0
6426,32130,0
6427,32135,0
6428,32140,0
6429,32145,0
6430,32150,0
6431,32155,0
6432,32160,0
6433,32165,0
6434,32170,0
6435,32175,0
6436,32180,0
6437,32185,0
6438,32190,0
6439,32195,0
6440,32200,0
6441,32205,0
6442,32210,0
6443,32215,0
6444,32220,0
6445,32225,0
6446,32230,0
6447,32235,0
6448,32240,0
6449,32245,0
6450,32250,0
6451,32255,0
6452,32260,0
6453,32265,0
6454,32270,0
6455,32275,0
6456,32280,0
6457,32285,0
6458,32290,0
6459,32295,0
6460,32300,0
6461,32305,0
6462,32310,0
6463,32315,0
6464,32320,0
6465,32325,0
6466,32330,0
6467,32335,0
6468,32340,0
6469,32345,0
6470,32350,0
6471,32355,0
6472,32360,0
6473,32365,0
6474,32370,0
6475,32375,0
6476,32380,0
6477,32385,0
6478,32390,0
6479,32395,0
6480,32400,0
6481,32405,0
6482,32410,0
6483,32415,0
6484,32420,0
6485,32425,0
6486,32430,0
6487,32435,0
6488,32440,0
6489,32445,0
6490,32450,0
6491,32455,0
6492,32460,0
6493,32465,0
6494,32470,0
6495,32475,0
6496,32480,0
6497,32485,0
6498,32490,0
6499,32495,0
6500,32500,0
6501,32505,0
6502,32510,0
6503,32515,0
6504,32520,0
6505,32525,0
6506,32530,0
6507,32535,0
6508,32540,0
6509,32545,0
6510,32550,0
6511,32555,0
6512,32560,0
6513,32565,0
6514,32570,0
6515,32575,0
6516,32580,0
6517,32585,0
6518,32590,0
6519,32595,0
6520,32600,0
6521,32605,0
6522,32610,0
6523,32615,0
6524,32620,0
6525,32625,0
6526,32630,0
6527,32635,0
6528,32640,0
6529,32645,0
6530,32650,0
6531,32655,0
6532,32660,0
6533,32665,0
6534,32670,0
6535,32675,0
6536,32680,0
6537,32685,0
6538,32690,0
6539,32695,0
6540,32700,0
6541,32705,0
6542,32710,0
6543,32715,0
6544,32720,0
6545,32725,0
6546,32730,0
6547,32735,0
6548,32740,0
6549,32745,0
6550,32750,0
6551,32755,0
6552,32760,0
6553,32765,0
6554,32770,0
6555,32775,0
6556,32780,0
6557,32785,0
6558,32790,0
6559,32795,0
6560,32800,0
6561,32805,0
6562,32810,0
6563,32815,0
6564,32820,0
6565,32825,0
6566,32830,0
6567,32835,0
6568,32840,0
6569,32845,0
6570,32850,0
6571,32855,0
6572,32860,0
6573,32865,0
6574,32870,0
6575,32875,0
6576,32880,0
6577,32885,0
6578,32890,0
6579,32895,0
6580,32900,0
6581,32905,0
6582,32910,0
6583,32915,0
6584,32920,0
6585,32925,0
6586,32930,0
6587,32935,0
6588,32940,0
6589,32945,0
6590,32950,0
6591,32955,0
6592,32960,0
6593,32965,0
6594,32970,0
6595,32975,0
6596,32980,0
6597,32985,0
6598,32990,0
6599,32995,0
6600,33000,0
6601,33005,0
6602,33010,0
6603,33015,0
6604,33020,0
6605,33025,0
6606,33030,0
6607,33035,0
6608,33040,0
6609,33045,0
6610,33050,0
6611,33055,0
6612,33060,0
6613,33065,0
6614,33070,0
6615,33075,0
6616,33080,0
6617,33085,0
6618,33090,0
6619,33095,0
6620,33100,0
6621,33105,0
6622,33110,0
6623,33115,0
6624,33120,0
6625,33125,0
6626,33130,0
6627,33135,0
6628,33140,0
6629,33145,0
6630,33150,0
6631,33155,0
6632,33160,0
6633,33165,0
6634,33170,0
6635,33175,0
6636,33180,0
6637,33185,0
6638,33190,0
6639,33195,0
6640,33200,0
6641,33205,0
6642,33210,0
6643,33215,0
6644,33220,0
6645,33225,0
6646,33230,0
6647,33235,0
6648,33240,0
6649,33245,0
6650,33250,0
6651,33255,0
6652,33260,0
6653,33265,0
6654,33270,0
6655,33275,0
6656,33280,0
6657,33285,0
6658,33290,0
6659,33295,0
6660,33300,0
6661,33305,0
6662,33310,0
6663,33315,0
6664,33320,0
6665,33325,0
6666,33330,0
6667,33335,0
6668,33340,0
6669,33345,0
6670,33350,0
6671,33355,0
6672,33360,0
6673,33365,0
6674,33370,0
6675,33375,0
6676,33380,0
6677,33385,0
6678,33390,0
6679,33395,0
6680,33400,0
6681,33405,0
6682,33410,0
6683,33415,0
6684,33420,0
6685,33425,0
6686,33430,0
6687,33435,0
6688,33440,0
6689,33445,0
6690,33450,0
6691,33455,0
6692,33460,0
6693,33465,0
6694,33470,0
6695,33475,0
6696,33480,0
6697,33485,0
6698,33490,0
6699,33495,0
6700,33500,0
6701,33505,0
6702,33510,0
6703,33515,0
6704,33520,0
6705,33525,0
6706,33530,0
6707,33535,0
6708,33540,0
6709,33545,0
6710,33550,0
6711,33555,0
6712,33560,0
6713,33565,0
6714,33570,0
6715,33575,0
6716,33580,0
6717,33585,0
6718,33590,0
6719,33595,0
6720,33600,0
6721,33605,0
6722,33610,0
6723,33615,0
6724,33620,0
6725,33625,0
6726,33630,0
6727,33635,0
6728,33640,0
6729,33645,0
6730,33650,0
6731,33655,0
6732,33660,0
6733,33665,0
6734,33670,0
6735,33675,0
6736,33680,0
6737,33685,0
6738,33690,0
6739,33695,0
6740,33700,0
6741,33705,0
6742,33710,0
6743,33715,0
6744,33720,0
6745,33725,0
6746,33730,0
6747,33735,0
6748,33740,0
6749,33745,0
6750,33750,0
6751,33755,0
6752,33760,0
6753,33765,0
6754,33770,0
6755,33775,0
6756,33780,0
6757,33785,0
6758,33790,0
6759,33795,0
6760,33800,0
6761,33805,0
6762,33810,0
6763,33815,0
6764,33820,0
6765,33825,0
6766,33830,0
6767,33835,0
6768,33840,0
6769,33845,0
6770,33850,0
6771,33855,0
6772,33860,0
6773,33865,0
6774,33870,0
6775,33875,0
6776,33880,0
6777,33885,0
6778,33890,0
6779,33895,0
6780,33900,0
6781,33905,0
6782,33910,0
6783,33915,0
6784,33920,0
6785,33925,0
6786,33930,0
6787,33935,0
6788,33940,0
6789,33945,0
6790,33950,0
6791,33955,0
6792,33960,0
6793,33965,0
6794,33970,0
6795,33975,0
6796,33980,0
6797,33985,0
6798,33990,0
6799,33995,0
6800,34000,0
6801,34005,0
6802,34010,0
6803,34015,0
6804,34020,0
6805,34025,0
