,Video_name,totalFrame,fps,IB_count,OOB_count,IB_time,OOB_time,OOB_event_cnt,OOB_event_duration,annotation_start_point,annotation_end_point
592,R_334_ch1_01,137134,30,127623,9511,4254.1,317.03333333333336,6,13.9,14860,112381
593,R_334_ch1_01,137134,30,127623,9511,4254.1,317.03333333333336,6,14.533333333333333,14860,112381
594,R_334_ch1_01,137134,30,127623,9511,4254.1,317.03333333333336,6,19.5,14860,112381
595,R_334_ch1_03,80538,30,76518,4020,2550.6,134.0,7,50.43333333333333,34232,80538
596,R_334_ch1_03,80538,30,76518,4020,2550.6,134.0,7,4.5,34232,80538
597,R_334_ch1_03,80538,30,76518,4020,2550.6,134.0,7,5.233333333333333,34232,80538
598,R_334_ch1_03,80538,30,76518,4020,2550.6,134.0,7,5.933333333333334,34232,80538
599,R_334_ch1_03,80538,30,76518,4020,2550.6,134.0,7,37.3,34232,80538
600,R_334_ch1_03,80538,30,76518,4020,2550.6,134.0,7,6.933333333333334,34232,80538
601,R_334_ch1_03,80538,30,76518,4020,2550.6,134.0,7,23.666666666666668,34232,80538
602,R_336_ch1_01,137533,30,131805,5728,4393.5,190.93333333333334,5,7.1,0,89231
603,R_336_ch1_01,137533,30,131805,5728,4393.5,190.93333333333334,5,121.3,0,89231
604,R_336_ch1_01,137533,30,131805,5728,4393.5,190.93333333333334,5,27.233333333333334,0,89231
605,R_336_ch1_01,137533,30,131805,5728,4393.5,190.93333333333334,5,18.233333333333334,0,89231
606,R_336_ch1_01,137533,30,131805,5728,4393.5,190.93333333333334,5,17.066666666666666,0,89231
607,R_336_ch1_04,47920,30,45777,2143,1525.9,71.43333333333334,5,16.6,17114,47920
608,R_336_ch1_04,47920,30,45777,2143,1525.9,71.43333333333334,5,14.633333333333333,17114,47920
609,R_336_ch1_04,47920,30,45777,2143,1525.9,71.43333333333334,5,8.3,17114,47920
610,R_336_ch1_04,47920,30,45777,2143,1525.9,71.43333333333334,5,2.533333333333333,17114,47920
611,R_336_ch1_04,47920,30,45777,2143,1525.9,71.43333333333334,5,29.366666666666667,17114,47920
612,R_338_ch1_01,137211,30,130263,6948,4342.1,231.6,5,1.2,0,126172
613,R_338_ch1_01,137211,30,130263,6948,4342.1,231.6,5,153.46666666666667,0,126172
614,R_338_ch1_01,137211,30,130263,6948,4342.1,231.6,5,25.466666666666665,0,126172
615,R_338_ch1_01,137211,30,130263,6948,4342.1,231.6,5,27.4,0,126172
616,R_338_ch1_01,137211,30,130263,6948,4342.1,231.6,5,24.066666666666666,0,126172
617,R_338_ch1_03,137432,30,134074,3358,4469.133333333333,111.93333333333334,5,19.5,21046,135344
618,R_338_ch1_03,137432,30,134074,3358,4469.133333333333,111.93333333333334,5,24.366666666666667,21046,135344
619,R_338_ch1_03,137432,30,134074,3358,4469.133333333333,111.93333333333334,5,21.966666666666665,21046,135344
620,R_338_ch1_03,137432,30,134074,3358,4469.133333333333,111.93333333333334,5,19.8,21046,135344
621,R_338_ch1_03,137432,30,134074,3358,4469.133333333333,111.93333333333334,5,26.3,21046,135344
622,R_338_ch1_05,29543,30,28048,1495,934.9333333333333,49.833333333333336,5,13.233333333333333,8265,29543
623,R_338_ch1_05,29543,30,28048,1495,934.9333333333333,49.833333333333336,5,3.8666666666666667,8265,29543
624,R_338_ch1_05,29543,30,28048,1495,934.9333333333333,49.833333333333336,5,4.266666666666667,8265,29543
625,R_338_ch1_05,29543,30,28048,1495,934.9333333333333,49.833333333333336,5,6.333333333333333,8265,29543
626,R_338_ch1_05,29543,30,28048,1495,934.9333333333333,49.833333333333336,5,22.133333333333333,8265,29543
627,R_339_ch1_01,137175,30,131340,5835,4378.0,194.5,5,103.16666666666667,1749,108806
628,R_339_ch1_01,137175,30,131340,5835,4378.0,194.5,5,25.666666666666668,1749,108806
629,R_339_ch1_01,137175,30,131340,5835,4378.0,194.5,5,26.4,1749,108806
630,R_339_ch1_01,137175,30,131340,5835,4378.0,194.5,5,21.766666666666666,1749,108806
631,R_339_ch1_01,137175,30,131340,5835,4378.0,194.5,5,17.5,1749,108806
632,R_339_ch1_03,137374,30,136457,917,4548.566666666667,30.566666666666666,2,18.366666666666667,58312,94629
633,R_339_ch1_03,137374,30,136457,917,4548.566666666667,30.566666666666666,2,12.2,58312,94629
634,R_339_ch1_05,82822,30,78611,4211,2620.366666666667,140.36666666666667,7,26.233333333333334,47127,82822
635,R_339_ch1_05,82822,30,78611,4211,2620.366666666667,140.36666666666667,7,4.733333333333333,47127,82822
636,R_339_ch1_05,82822,30,78611,4211,2620.366666666667,140.36666666666667,7,4.7,47127,82822
637,R_339_ch1_05,82822,30,78611,4211,2620.366666666667,140.36666666666667,7,4.7,47127,82822
638,R_339_ch1_05,82822,30,78611,4211,2620.366666666667,140.36666666666667,7,19.166666666666668,47127,82822
639,R_339_ch1_05,82822,30,78611,4211,2620.366666666667,140.36666666666667,7,4.133333333333334,47127,82822
640,R_339_ch1_05,82822,30,78611,4211,2620.366666666667,140.36666666666667,7,76.7,47127,82822
641,R_340_ch1_01,137041,30,129707,7334,4323.566666666667,244.46666666666667,5,147.43333333333334,9653,111414
642,R_340_ch1_01,137041,30,129707,7334,4323.566666666667,244.46666666666667,5,29.9,9653,111414
643,R_340_ch1_01,137041,30,129707,7334,4323.566666666667,244.46666666666667,5,27.533333333333335,9653,111414
644,R_340_ch1_01,137041,30,129707,7334,4323.566666666667,244.46666666666667,5,20.8,9653,111414
645,R_340_ch1_01,137041,30,129707,7334,4323.566666666667,244.46666666666667,5,18.8,9653,111414
646,R_340_ch1_03,137320,30,134031,3289,4467.7,109.63333333333334,5,22.833333333333332,33160,127946
647,R_340_ch1_03,137320,30,134031,3289,4467.7,109.63333333333334,5,28.5,33160,127946
648,R_340_ch1_03,137320,30,134031,3289,4467.7,109.63333333333334,5,22.433333333333334,33160,127946
649,R_340_ch1_03,137320,30,134031,3289,4467.7,109.63333333333334,5,19.966666666666665,33160,127946
650,R_340_ch1_03,137320,30,134031,3289,4467.7,109.63333333333334,5,15.9,33160,127946
651,R_340_ch1_05,75622,30,68076,7546,2269.2,251.53333333333333,3,7.6,39170,75622
652,R_340_ch1_05,75622,30,68076,7546,2269.2,251.53333333333333,3,8.533333333333333,39170,75622
653,R_340_ch1_05,75622,30,68076,7546,2269.2,251.53333333333333,3,235.4,39170,75622
654,R_342_ch1_01,225,30,225,0,7.5,0.0,0,-100.0,-100,-100
655,R_342_ch1_03,266,30,-1,267,-0.03333333333333333,8.9,1,8.9,0,266
656,R_342_ch1_05,244720,30,230186,14534,7672.866666666667,484.46666666666664,10,59.96666666666667,0,244720
657,R_342_ch1_05,244720,30,230186,14534,7672.866666666667,484.46666666666664,10,175.36666666666667,0,244720
658,R_342_ch1_05,244720,30,230186,14534,7672.866666666667,484.46666666666664,10,20.733333333333334,0,244720
659,R_342_ch1_05,244720,30,230186,14534,7672.866666666667,484.46666666666664,10,26.3,0,244720
660,R_342_ch1_05,244720,30,230186,14534,7672.866666666667,484.46666666666664,10,30.633333333333333,0,244720
661,R_342_ch1_05,244720,30,230186,14534,7672.866666666667,484.46666666666664,10,30.133333333333333,0,244720
662,R_342_ch1_05,244720,30,230186,14534,7672.866666666667,484.46666666666664,10,24.833333333333332,0,244720
663,R_342_ch1_05,244720,30,230186,14534,7672.866666666667,484.46666666666664,10,60.86666666666667,0,244720
664,R_342_ch1_05,244720,30,230186,14534,7672.866666666667,484.46666666666664,10,11.933333333333334,0,244720
665,R_342_ch1_05,244720,30,230186,14534,7672.866666666667,484.46666666666664,10,43.7,0,244720
666,R_345_ch1_01,137188,30,128236,8952,4274.533333333334,298.4,8,119.46666666666667,0,125649
667,R_345_ch1_01,137188,30,128236,8952,4274.533333333334,298.4,8,31.0,0,125649
668,R_345_ch1_01,137188,30,128236,8952,4274.533333333334,298.4,8,22.266666666666666,0,125649
669,R_345_ch1_01,137188,30,128236,8952,4274.533333333334,298.4,8,23.6,0,125649
670,R_345_ch1_01,137188,30,128236,8952,4274.533333333334,298.4,8,24.233333333333334,0,125649
671,R_345_ch1_01,137188,30,128236,8952,4274.533333333334,298.4,8,29.1,0,125649
672,R_345_ch1_01,137188,30,128236,8952,4274.533333333334,298.4,8,24.166666666666668,0,125649
673,R_345_ch1_01,137188,30,128236,8952,4274.533333333334,298.4,8,24.566666666666666,0,125649
674,R_345_ch1_04,128247,30,125809,2438,4193.633333333333,81.26666666666667,4,17.8,14199,128247
675,R_345_ch1_04,128247,30,125809,2438,4193.633333333333,81.26666666666667,4,20.866666666666667,14199,128247
676,R_345_ch1_04,128247,30,125809,2438,4193.633333333333,81.26666666666667,4,12.766666666666667,14199,128247
677,R_345_ch1_04,128247,30,125809,2438,4193.633333333333,81.26666666666667,4,29.833333333333332,14199,128247
678,R_346_ch1_02,137145,30,122446,14699,4081.5333333333333,489.96666666666664,7,23.266666666666666,643,137145
679,R_346_ch1_02,137145,30,122446,14699,4081.5333333333333,489.96666666666664,7,31.333333333333332,643,137145
680,R_346_ch1_02,137145,30,122446,14699,4081.5333333333333,489.96666666666664,7,28.366666666666667,643,137145
681,R_346_ch1_02,137145,30,122446,14699,4081.5333333333333,489.96666666666664,7,27.7,643,137145
682,R_346_ch1_02,137145,30,122446,14699,4081.5333333333333,489.96666666666664,7,17.833333333333332,643,137145
683,R_346_ch1_02,137145,30,122446,14699,4081.5333333333333,489.96666666666664,7,3.933333333333333,643,137145
684,R_346_ch1_02,137145,30,122446,14699,4081.5333333333333,489.96666666666664,7,357.53333333333336,643,137145
685,R_346_ch1_04,257,30,257,0,8.566666666666666,0.0,0,-100.0,-100,-100
686,R_347_ch1_02,137312,30,131552,5760,4385.066666666667,192.0,4,10.3,0,110366
687,R_347_ch1_02,137312,30,131552,5760,4385.066666666667,192.0,4,142.9,0,110366
688,R_347_ch1_02,137312,30,131552,5760,4385.066666666667,192.0,4,17.5,0,110366
689,R_347_ch1_02,137312,30,131552,5760,4385.066666666667,192.0,4,21.3,0,110366
690,R_347_ch1_03,137475,30,133607,3868,4453.566666666667,128.93333333333334,7,21.633333333333333,623,127437
691,R_347_ch1_03,137475,30,133607,3868,4453.566666666667,128.93333333333334,7,20.1,623,127437
692,R_347_ch1_03,137475,30,133607,3868,4453.566666666667,128.93333333333334,7,18.233333333333334,623,127437
693,R_347_ch1_03,137475,30,133607,3868,4453.566666666667,128.93333333333334,7,16.266666666666666,623,127437
694,R_347_ch1_03,137475,30,133607,3868,4453.566666666667,128.93333333333334,7,17.1,623,127437
695,R_347_ch1_03,137475,30,133607,3868,4453.566666666667,128.93333333333334,7,18.266666666666666,623,127437
696,R_347_ch1_03,137475,30,133607,3868,4453.566666666667,128.93333333333334,7,17.333333333333332,623,127437
697,R_347_ch1_05,106006,30,101235,4771,3374.5,159.03333333333333,6,15.866666666666667,21526,106006
698,R_347_ch1_05,106006,30,101235,4771,3374.5,159.03333333333333,6,15.666666666666666,21526,106006
699,R_347_ch1_05,106006,30,101235,4771,3374.5,159.03333333333333,6,25.4,21526,106006
700,R_347_ch1_05,106006,30,101235,4771,3374.5,159.03333333333333,6,25.1,21526,106006
701,R_347_ch1_05,106006,30,101235,4771,3374.5,159.03333333333333,6,3.8666666666666667,21526,106006
702,R_347_ch1_05,106006,30,101235,4771,3374.5,159.03333333333333,6,73.13333333333334,21526,106006
703,R_348_ch1_01,137392,30,129235,8157,4307.833333333333,271.9,6,18.433333333333334,0,99521
704,R_348_ch1_01,137392,30,129235,8157,4307.833333333333,271.9,6,164.56666666666666,0,99521
705,R_348_ch1_01,137392,30,129235,8157,4307.833333333333,271.9,6,21.266666666666666,0,99521
706,R_348_ch1_01,137392,30,129235,8157,4307.833333333333,271.9,6,24.433333333333334,0,99521
707,R_348_ch1_01,137392,30,129235,8157,4307.833333333333,271.9,6,21.333333333333332,0,99521
708,R_348_ch1_01,137392,30,129235,8157,4307.833333333333,271.9,6,21.866666666666667,0,99521
709,R_348_ch1_03,58316,30,54730,3586,1824.3333333333333,119.53333333333333,4,50.833333333333336,6584,58316
710,R_348_ch1_03,58316,30,54730,3586,1824.3333333333333,119.53333333333333,4,21.666666666666668,6584,58316
711,R_348_ch1_03,58316,30,54730,3586,1824.3333333333333,119.53333333333333,4,23.266666666666666,6584,58316
712,R_348_ch1_03,58316,30,54730,3586,1824.3333333333333,119.53333333333333,4,23.766666666666666,6584,58316
713,R_349_ch1_01,137704,30,135164,2540,4505.466666666666,84.66666666666667,3,20.3,41435,127386
714,R_349_ch1_01,137704,30,135164,2540,4505.466666666666,84.66666666666667,3,18.733333333333334,41435,127386
715,R_349_ch1_01,137704,30,135164,2540,4505.466666666666,84.66666666666667,3,45.63333333333333,41435,127386
716,R_349_ch1_04,13519,30,13190,329,439.6666666666667,10.966666666666667,2,4.266666666666667,11792,13519
717,R_349_ch1_04,13519,30,13190,329,439.6666666666667,10.966666666666667,2,6.7,11792,13519
718,R_355_ch1_02,137572,30,128368,9204,4278.933333333333,306.8,7,9.9,11766,93405
719,R_355_ch1_02,137572,30,128368,9204,4278.933333333333,306.8,7,5.1,11766,93405
720,R_355_ch1_02,137572,30,128368,9204,4278.933333333333,306.8,7,5.1,11766,93405
721,R_355_ch1_02,137572,30,128368,9204,4278.933333333333,306.8,7,222.03333333333333,11766,93405
722,R_355_ch1_02,137572,30,128368,9204,4278.933333333333,306.8,7,23.3,11766,93405
723,R_355_ch1_02,137572,30,128368,9204,4278.933333333333,306.8,7,19.8,11766,93405
724,R_355_ch1_02,137572,30,128368,9204,4278.933333333333,306.8,7,21.566666666666666,11766,93405
725,R_355_ch1_04,122029,30,115068,6961,3835.6,232.03333333333333,6,20.266666666666666,25268,122029
726,R_355_ch1_04,122029,30,115068,6961,3835.6,232.03333333333333,6,25.1,25268,122029
727,R_355_ch1_04,122029,30,115068,6961,3835.6,232.03333333333333,6,49.53333333333333,25268,122029
728,R_355_ch1_04,122029,30,115068,6961,3835.6,232.03333333333333,6,12.5,25268,122029
729,R_355_ch1_04,122029,30,115068,6961,3835.6,232.03333333333333,6,2.3,25268,122029
730,R_355_ch1_04,122029,30,115068,6961,3835.6,232.03333333333333,6,122.33333333333333,25268,122029
731,R_357_ch1_01,137362,30,136035,1327,4534.5,44.233333333333334,2,21.1,21870,81926
732,R_357_ch1_01,137362,30,136035,1327,4534.5,44.233333333333334,2,23.133333333333333,21870,81926
733,R_357_ch1_03,137231,30,133028,4203,4434.266666666666,140.1,6,21.533333333333335,23988,83408
734,R_357_ch1_03,137231,30,133028,4203,4434.266666666666,140.1,6,16.366666666666667,23988,83408
735,R_357_ch1_03,137231,30,133028,4203,4434.266666666666,140.1,6,16.733333333333334,23988,83408
736,R_357_ch1_03,137231,30,133028,4203,4434.266666666666,140.1,6,16.233333333333334,23988,83408
737,R_357_ch1_03,137231,30,133028,4203,4434.266666666666,140.1,6,48.9,23988,83408
738,R_357_ch1_03,137231,30,133028,4203,4434.266666666666,140.1,6,20.333333333333332,23988,83408
739,R_357_ch1_05,24242,30,20010,4232,667.0,141.06666666666666,2,22.566666666666666,19271,24242
740,R_357_ch1_05,24242,30,20010,4232,667.0,141.06666666666666,2,118.5,19271,24242
741,R_358_ch1_01,137382,30,130854,6528,4361.8,217.6,6,11.833333333333334,0,124134
742,R_358_ch1_01,137382,30,130854,6528,4361.8,217.6,6,121.76666666666667,0,124134
743,R_358_ch1_01,137382,30,130854,6528,4361.8,217.6,6,21.866666666666667,0,124134
744,R_358_ch1_01,137382,30,130854,6528,4361.8,217.6,6,22.966666666666665,0,124134
745,R_358_ch1_01,137382,30,130854,6528,4361.8,217.6,6,17.366666666666667,0,124134
746,R_358_ch1_01,137382,30,130854,6528,4361.8,217.6,6,21.8,0,124134
747,R_358_ch1_03,137554,30,134891,2663,4496.366666666667,88.76666666666667,5,20.133333333333333,9165,101213
748,R_358_ch1_03,137554,30,134891,2663,4496.366666666667,88.76666666666667,5,18.466666666666665,9165,101213
749,R_358_ch1_03,137554,30,134891,2663,4496.366666666667,88.76666666666667,5,22.366666666666667,9165,101213
750,R_358_ch1_03,137554,30,134891,2663,4496.366666666667,88.76666666666667,5,19.6,9165,101213
751,R_358_ch1_03,137554,30,134891,2663,4496.366666666667,88.76666666666667,5,8.2,9165,101213
752,R_358_ch1_05,34316,30,23666,10650,788.8666666666667,355.0,5,13.866666666666667,10404,34316
753,R_358_ch1_05,34316,30,23666,10650,788.8666666666667,355.0,5,5.066666666666666,10404,34316
754,R_358_ch1_05,34316,30,23666,10650,788.8666666666667,355.0,5,18.566666666666666,10404,34316
755,R_358_ch1_05,34316,30,23666,10650,788.8666666666667,355.0,5,3.033333333333333,10404,34316
756,R_358_ch1_05,34316,30,23666,10650,788.8666666666667,355.0,5,314.46666666666664,10404,34316
757,R_362_ch1_01,137166,30,128962,8204,4298.733333333334,273.46666666666664,3,221.93333333333334,8503,127728
758,R_362_ch1_01,137166,30,128962,8204,4298.733333333334,273.46666666666664,3,23.5,8503,127728
759,R_362_ch1_01,137166,30,128962,8204,4298.733333333334,273.46666666666664,3,28.033333333333335,8503,127728
760,R_362_ch1_03,137257,30,123483,13774,4116.1,459.1333333333333,8,25.0,2504,98698
761,R_362_ch1_03,137257,30,123483,13774,4116.1,459.1333333333333,8,21.366666666666667,2504,98698
762,R_362_ch1_03,137257,30,123483,13774,4116.1,459.1333333333333,8,26.233333333333334,2504,98698
763,R_362_ch1_03,137257,30,123483,13774,4116.1,459.1333333333333,8,26.366666666666667,2504,98698
764,R_362_ch1_03,137257,30,123483,13774,4116.1,459.1333333333333,8,295.3333333333333,2504,98698
765,R_362_ch1_03,137257,30,123483,13774,4116.1,459.1333333333333,8,26.033333333333335,2504,98698
766,R_362_ch1_03,137257,30,123483,13774,4116.1,459.1333333333333,8,20.0,2504,98698
767,R_362_ch1_03,137257,30,123483,13774,4116.1,459.1333333333333,8,18.8,2504,98698
768,R_362_ch1_05,102563,30,100103,2460,3336.766666666667,82.0,5,24.133333333333333,320,102563
769,R_362_ch1_05,102563,30,100103,2460,3336.766666666667,82.0,5,7.866666666666666,320,102563
770,R_362_ch1_05,102563,30,100103,2460,3336.766666666667,82.0,5,29.8,320,102563
771,R_362_ch1_05,102563,30,100103,2460,3336.766666666667,82.0,5,8.933333333333334,320,102563
772,R_362_ch1_05,102563,30,100103,2460,3336.766666666667,82.0,5,11.266666666666667,320,102563
773,R_363_ch1_01,137401,30,132186,5215,4406.2,173.83333333333334,4,9.733333333333333,826,100490
774,R_363_ch1_01,137401,30,132186,5215,4406.2,173.83333333333334,4,130.66666666666666,826,100490
775,R_363_ch1_01,137401,30,132186,5215,4406.2,173.83333333333334,4,16.066666666666666,826,100490
776,R_363_ch1_01,137401,30,132186,5215,4406.2,173.83333333333334,4,17.366666666666667,826,100490
777,R_363_ch1_03,73437,30,70766,2671,2358.866666666667,89.03333333333333,4,24.666666666666668,30135,73437
778,R_363_ch1_03,73437,30,70766,2671,2358.866666666667,89.03333333333333,4,33.36666666666667,30135,73437
779,R_363_ch1_03,73437,30,70766,2671,2358.866666666667,89.03333333333333,4,2.1666666666666665,30135,73437
780,R_363_ch1_03,73437,30,70766,2671,2358.866666666667,89.03333333333333,4,28.833333333333332,30135,73437
781,R_369_ch1_01,136735,30,121439,15296,4047.9666666666667,509.8666666666667,8,26.266666666666666,6323,132455
782,R_369_ch1_01,136735,30,121439,15296,4047.9666666666667,509.8666666666667,8,107.03333333333333,6323,132455
783,R_369_ch1_01,136735,30,121439,15296,4047.9666666666667,509.8666666666667,8,29.2,6323,132455
784,R_369_ch1_01,136735,30,121439,15296,4047.9666666666667,509.8666666666667,8,22.833333333333332,6323,132455
785,R_369_ch1_01,136735,30,121439,15296,4047.9666666666667,509.8666666666667,8,261.6,6323,132455
786,R_369_ch1_01,136735,30,121439,15296,4047.9666666666667,509.8666666666667,8,22.466666666666665,6323,132455
787,R_369_ch1_01,136735,30,121439,15296,4047.9666666666667,509.8666666666667,8,20.766666666666666,6323,132455
788,R_369_ch1_01,136735,30,121439,15296,4047.9666666666667,509.8666666666667,8,19.7,6323,132455
789,R_369_ch1_03,61349,30,56687,4662,1889.5666666666666,155.4,6,8.466666666666667,14023,61349
790,R_369_ch1_03,61349,30,56687,4662,1889.5666666666666,155.4,6,26.533333333333335,14023,61349
791,R_369_ch1_03,61349,30,56687,4662,1889.5666666666666,155.4,6,28.566666666666666,14023,61349
792,R_369_ch1_03,61349,30,56687,4662,1889.5666666666666,155.4,6,16.066666666666666,14023,61349
793,R_369_ch1_03,61349,30,56687,4662,1889.5666666666666,155.4,6,17.033333333333335,14023,61349
794,R_369_ch1_03,61349,30,56687,4662,1889.5666666666666,155.4,6,58.733333333333334,14023,61349
795,R_372_ch1_01,137657,30,127429,10228,4247.633333333333,340.93333333333334,8,18.333333333333332,588,86181
796,R_372_ch1_01,137657,30,127429,10228,4247.633333333333,340.93333333333334,8,158.86666666666667,588,86181
797,R_372_ch1_01,137657,30,127429,10228,4247.633333333333,340.93333333333334,8,51.9,588,86181
798,R_372_ch1_01,137657,30,127429,10228,4247.633333333333,340.93333333333334,8,0.4666666666666667,588,86181
799,R_372_ch1_01,137657,30,127429,10228,4247.633333333333,340.93333333333334,8,12.5,588,86181
800,R_372_ch1_01,137657,30,127429,10228,4247.633333333333,340.93333333333334,8,56.46666666666667,588,86181
801,R_372_ch1_01,137657,30,127429,10228,4247.633333333333,340.93333333333334,8,23.366666666666667,588,86181
802,R_372_ch1_01,137657,30,127429,10228,4247.633333333333,340.93333333333334,8,19.033333333333335,588,86181
803,R_372_ch1_04,54960,30,52307,2653,1743.5666666666666,88.43333333333334,4,13.2,8026,54960
804,R_372_ch1_04,54960,30,52307,2653,1743.5666666666666,88.43333333333334,4,31.0,8026,54960
805,R_372_ch1_04,54960,30,52307,2653,1743.5666666666666,88.43333333333334,4,3.2333333333333334,8026,54960
806,R_372_ch1_04,54960,30,52307,2653,1743.5666666666666,88.43333333333334,4,41.0,8026,54960
807,R_376_ch1_01,137056,30,127194,9862,4239.8,328.73333333333335,10,1.5,1142,124317
808,R_376_ch1_01,137056,30,127194,9862,4239.8,328.73333333333335,10,1.1666666666666667,1142,124317
809,R_376_ch1_01,137056,30,127194,9862,4239.8,328.73333333333335,10,160.43333333333334,1142,124317
810,R_376_ch1_01,137056,30,127194,9862,4239.8,328.73333333333335,10,38.03333333333333,1142,124317
811,R_376_ch1_01,137056,30,127194,9862,4239.8,328.73333333333335,10,21.5,1142,124317
812,R_376_ch1_01,137056,30,127194,9862,4239.8,328.73333333333335,10,18.266666666666666,1142,124317
813,R_376_ch1_01,137056,30,127194,9862,4239.8,328.73333333333335,10,19.266666666666666,1142,124317
814,R_376_ch1_01,137056,30,127194,9862,4239.8,328.73333333333335,10,21.266666666666666,1142,124317
815,R_376_ch1_01,137056,30,127194,9862,4239.8,328.73333333333335,10,20.933333333333334,1142,124317
816,R_376_ch1_01,137056,30,127194,9862,4239.8,328.73333333333335,10,26.366666666666667,1142,124317
817,R_376_ch1_03,137424,30,133546,3878,4451.533333333334,129.26666666666668,7,20.2,14354,104537
818,R_376_ch1_03,137424,30,133546,3878,4451.533333333334,129.26666666666668,7,18.333333333333332,14354,104537
819,R_376_ch1_03,137424,30,133546,3878,4451.533333333334,129.26666666666668,7,19.9,14354,104537
820,R_376_ch1_03,137424,30,133546,3878,4451.533333333334,129.26666666666668,7,17.566666666666666,14354,104537
821,R_376_ch1_03,137424,30,133546,3878,4451.533333333334,129.26666666666668,7,15.6,14354,104537
822,R_376_ch1_03,137424,30,133546,3878,4451.533333333334,129.26666666666668,7,20.233333333333334,14354,104537
823,R_376_ch1_03,137424,30,133546,3878,4451.533333333334,129.26666666666668,7,17.433333333333334,14354,104537
824,R_376_ch1_05,97309,30,90870,6439,3029.0,214.63333333333333,14,13.933333333333334,22756,97309
825,R_376_ch1_05,97309,30,90870,6439,3029.0,214.63333333333333,14,5.233333333333333,22756,97309
826,R_376_ch1_05,97309,30,90870,6439,3029.0,214.63333333333333,14,24.166666666666668,22756,97309
827,R_376_ch1_05,97309,30,90870,6439,3029.0,214.63333333333333,14,11.0,22756,97309
828,R_376_ch1_05,97309,30,90870,6439,3029.0,214.63333333333333,14,13.766666666666667,22756,97309
829,R_376_ch1_05,97309,30,90870,6439,3029.0,214.63333333333333,14,5.5,22756,97309
830,R_376_ch1_05,97309,30,90870,6439,3029.0,214.63333333333333,14,1.9333333333333333,22756,97309
831,R_376_ch1_05,97309,30,90870,6439,3029.0,214.63333333333333,14,2.066666666666667,22756,97309
832,R_376_ch1_05,97309,30,90870,6439,3029.0,214.63333333333333,14,6.1,22756,97309
833,R_376_ch1_05,97309,30,90870,6439,3029.0,214.63333333333333,14,9.933333333333334,22756,97309
834,R_376_ch1_05,97309,30,90870,6439,3029.0,214.63333333333333,14,1.5666666666666667,22756,97309
835,R_376_ch1_05,97309,30,90870,6439,3029.0,214.63333333333333,14,5.033333333333333,22756,97309
836,R_376_ch1_05,97309,30,90870,6439,3029.0,214.63333333333333,14,20.3,22756,97309
837,R_376_ch1_05,97309,30,90870,6439,3029.0,214.63333333333333,14,94.1,22756,97309
838,R_378_ch1_01,137329,30,121681,15648,4056.0333333333333,521.6,7,152.5,6483,113723
839,R_378_ch1_01,137329,30,121681,15648,4056.0333333333333,521.6,7,273.5,6483,113723
840,R_378_ch1_01,137329,30,121681,15648,4056.0333333333333,521.6,7,4.2,6483,113723
841,R_378_ch1_01,137329,30,121681,15648,4056.0333333333333,521.6,7,1.7333333333333334,6483,113723
842,R_378_ch1_01,137329,30,121681,15648,4056.0333333333333,521.6,7,39.13333333333333,6483,113723
843,R_378_ch1_01,137329,30,121681,15648,4056.0333333333333,521.6,7,22.733333333333334,6483,113723
844,R_378_ch1_01,137329,30,121681,15648,4056.0333333333333,521.6,7,27.8,6483,113723
845,R_378_ch1_03,137554,30,134136,3418,4471.2,113.93333333333334,9,19.966666666666665,11455,131827
846,R_378_ch1_03,137554,30,134136,3418,4471.2,113.93333333333334,9,14.333333333333334,11455,131827
847,R_378_ch1_03,137554,30,134136,3418,4471.2,113.93333333333334,9,2.3333333333333335,11455,131827
848,R_378_ch1_03,137554,30,134136,3418,4471.2,113.93333333333334,9,5.8,11455,131827
849,R_378_ch1_03,137554,30,134136,3418,4471.2,113.93333333333334,9,2.4,11455,131827
850,R_378_ch1_03,137554,30,134136,3418,4471.2,113.93333333333334,9,32.733333333333334,11455,131827
851,R_378_ch1_03,137554,30,134136,3418,4471.2,113.93333333333334,9,5.5,11455,131827
852,R_378_ch1_03,137554,30,134136,3418,4471.2,113.93333333333334,9,24.9,11455,131827
853,R_378_ch1_03,137554,30,134136,3418,4471.2,113.93333333333334,9,5.966666666666667,11455,131827
854,R_378_ch1_05,4729,30,3907,822,130.23333333333332,27.4,2,7.9,3184,4729
855,R_378_ch1_05,4729,30,3907,822,130.23333333333332,27.4,2,19.5,3184,4729
856,R_379_ch1_02,137114,30,125325,11789,4177.5,392.96666666666664,9,28.2,26824,130441
857,R_379_ch1_02,137114,30,125325,11789,4177.5,392.96666666666664,9,262.93333333333334,26824,130441
858,R_379_ch1_02,137114,30,125325,11789,4177.5,392.96666666666664,9,16.866666666666667,26824,130441
859,R_379_ch1_02,137114,30,125325,11789,4177.5,392.96666666666664,9,13.466666666666667,26824,130441
860,R_379_ch1_02,137114,30,125325,11789,4177.5,392.96666666666664,9,14.433333333333334,26824,130441
861,R_379_ch1_02,137114,30,125325,11789,4177.5,392.96666666666664,9,13.533333333333333,26824,130441
862,R_379_ch1_02,137114,30,125325,11789,4177.5,392.96666666666664,9,16.0,26824,130441
863,R_379_ch1_02,137114,30,125325,11789,4177.5,392.96666666666664,9,12.233333333333333,26824,130441
864,R_379_ch1_02,137114,30,125325,11789,4177.5,392.96666666666664,9,15.3,26824,130441
